Station Code,Station Name,STATE,Temperature Min,Temperature Max,pH Min,pH Max,Conductivity (µmhos/cm) Min,Conductivity (µmhos/cm) Max,Year
2152,"WELL AT TRENCHING GROUND
IN THE PREMISES OF M/S
LAKHANI FOOT WEAR, INDORE",MADHYA PRADESH,20,23,7.4,7.6,2044,2640,2021
2151,"WELL AT TRENCHING GROUND
IN THE PREMISES OF M/S
RISHABH MASALA UDYOG,
INDORE",MADHYA PRADESH,20,23,7.5,7.8,2597,2936,2021
2150,"WELL AT TRENCHING GROUND,
NEAR GARDEN, DEV GURADIYA
ROAD, INDORE",MADHYA PRADESH,20,23,7.5,7.7,923,1666,2021
52,"WELL, SHRI RAO PRAJAPATI
WELL , M. P.(T/W OF HANIF
KHAN S/O JABBAR KHAN,
AMRAWATI ROAD, BURHANPUR
)",MADHYA PRADESH,22,22,7.8,7.8,1555,1555,2021
2002,"ANJANGAON,AKOT, AKOLA",MAHARASHTRA,25,27,7.9,8,656,1093,2021
1990,"BMW SITE, BURUDGAON,
AHMEDNAGAR",MAHARASHTRA,22,23,7.1,7.3,955,2296,2021
2821,"BORE WELL AT BALE RAILWAY
STATION PREMISES OWNED BY
SHRI DIGAMBAR JOSHI,
DAHEGAON, NORTH SOLAPUR",MAHARASHTRA,20,26,7.4,7.9,1294,5783,2021
2817,"BORE WELL AT CHITALI NEAR
WAGH VASTHI, RAHATA,
AHMADNAGAR",MAHARASHTRA,22,22,7.4,7.5,769,990,2021
2818,"BORE WELL AT M/S SPECTRON
ETHERS SIDDESHWAR MAHADEV
MANDIR, RASEGAON, DINDORI,
NASHIK",MAHARASHTRA,21,21,7.1,7.1,999,999,2021
2830,"BORE WELL AT MIDC GOKUL-SHIRGAON, KARVIR, KOLHAPUR",MAHARASHTRA,28,28,7.4,8,593,970,2021
2829,"BORE WELL AT MIDC SHIROLI
NEAR M/S PRATIBHA",MAHARASHTRA,28,28,7.5,8,747,2084,2021
,"ARKETWADI NEAR MASJID,
KHED, RATNAGIRI",,,,,,,,2021
2834,"DUG WELL NO-2 AT ARKETWADI,
KHED, RATNAGIRI",MAHARASHTRA,25,29,6,7.5,138,829,2021
2835,"DUG WELL NO-2 OWNED BY
GROUP GRAM PANCHAYAT
BRAHMANWADI, ANJANWEL,
GUHAGAR, RATNAGIRI",MAHARASHTRA,25,27,6,7.2,82,484,2021
2816,"DUG WELL OF MR.SAMPAT
WALUNJ NEAR M/S MAHAJEET
CLAYTON, SHINDE VILLAGE,
NASHIK",MAHARASHTRA,21,21,7.3,7.3,1510,1510,2021
2819,"DUG WELL OWNED BY SHRI
DESHMUKH, MALEGAON,
BARAMATI, PUNE",MAHARASHTRA,27.5,29,7.5,7.8,3584,4076,2021
2820,"DUG WELL OWNED BY SHRI
SHIVAJI BABAN DAREKAR,
SANASWADI, SHIRUR, PUNE",MAHARASHTRA,23,26,7.8,8.1,262,1295,2021
1987,"GOKHIWARE,VASAI, THANE",MAHARASHTRA,28,38,7.1,7.7,520,9924,2021
2203,"HAND PUMP IN THE PREMISES
OF ZILLA PARISHAD PRIMARY
SCHOOL, BHUGAON, WARDHA",MAHARASHTRA,17,20,7.6,8,760,1368,2021
1985,"KASHIMIRA,BHAYANDER, THANE",MAHARASHTRA,28,38,7.6,7.9,1019,2672,2021
2005,"KHANJIRENAGAR,
HATKANANGALE, KOLHAPUR",MAHARASHTRA,28,28,7.4,8.2,980,2106,2021
1995,"KHAPERKHEDA,
SAONER,NAGPUR",MAHARASHTRA,24,24,8,8.1,715,735,2021
2006,"MIDC, SHINOLI, CHANDGAD,
KOLHAPUR",MAHARASHTRA,28,28,7.3,8.1,620,2048,2021
1989,"MSW SITE,
KARAWALA,TALOJA,PANVEL,
RAIGAD",MAHARASHTRA,28,29,7.9,8,74,124,2021
1992,"MSW SITE, MOSHI,PIMPRI-CHINCHWAD, HAWELI,PUNE",MAHARASHTRA,25,27,7.3,7.7,152,948,2021
,"ENTERPRISES, HATKANANGALE,
KOLHAPUR",,,,,,,,2021
2823,"BORE WELL AT SHETE VASTI
NEAR OLD TULJAPUR ROAD,
TULJAPUR NAKA, SOLAPUR",MAHARASHTRA,22,26,7.6,7.9,1290,4536,2021
2825,"BORE WELL AT WAHEGAON
NEAR ZILLA PARISHAD SCHOOL,
WAHEGAON,PAITHAN,
AURANGABAD",MAHARASHTRA,29,29,7.3,7.8,1989,3486,2021
2822,"BORE WELL NEAR CHINCHOLI,
MOHOL, SOLAPUR",MAHARASHTRA,22,27,7.6,7.8,1305,1411,2021
2204,"DUG WELL AT GUNJALWADI,
SANGAMNER NEAR PRIMARY
HEALTH CARE CENTER,
AHMEDNAGAR",MAHARASHTRA,21,22,7.1,7.6,368,1410,2021
2201,"DUG WELL AT RANJANGAON,
GANAGAPUR, AURANGABAD",MAHARASHTRA,29,29,7.9,7.9,1915,1915,2021
2831,"DUG WELL AT SAKHARALI NEAR
MIDC ISLAMPUR NEAR KRISHNA
MILK INDUSTRY, WALWA,
SANGALI",MAHARASHTRA,24,24,7.4,7.4,1046,1046,2021
2828,"DUG WELL NEAR JILLA PARISHAD
PRIMARY SCHOOL, VISAPUR,
BALLARPUR, CHANDRAPUR",MAHARASHTRA,42,42,7.6,8.7,692,930,2021
2826,"DUG WELL NEAR RAILWAY
STATION, COTTON MARKET,
WARDHA",MAHARASHTRA,17,21,7.8,8,692,791,2021
2832,"DUG WELL NO-1 AT
BRAHMANWADI ANJANWEL
OWNED BY SHRI VAIDYA,
GUHAGAR, RATNAGIRI",MAHARASHTRA,25,27,6.1,7.6,80,94,2021
2833,"DUG WELL NO-1 AT GROUP
GRAM PANCHAYAT AT",MAHARASHTRA,25,29,6.2,7.2,205,476,2021
1991,"MSW SITE, PATHARDI, NASIK",MAHARASHTRA,21,21,6.9,6.9,970,970,2021
2004,"PARVATI INDL. ESTATE, YADRAV,
SHIROL, KOLHAPUR",MAHARASHTRA,28,28,7.4,8,982,2192,2021
1997,"RAIPUR,HINGNA NAGPUR",MAHARASHTRA,16,16,8,8,826,826,2021
2008,"RASULWADI-SAMBARWADI,
MIRAJSANGLI",MAHARASHTRA,23,23,6.2,6.2,4448,4448,2021
2007,"SAVALI, MIRAJ, SANGLI",MAHARASHTRA,23,23,7.1,7.1,4363,4363,2021
2003,"SAWARGAON, YAVATMAL",MAHARASHTRA,33,33,8,8.3,634,756,2021
1994,"TPS-DURGAPUR, CHANDRAPUR",MAHARASHTRA,32,32,7.7,8.6,635,740,2021
1921,GROUND WATER NEAR HEIROK,MANIPUR,24,24,6.8,6.8,742,742,2021
2885,HAND PUMP AT SAITON,MANIPUR,25,25,6.8,6.8,121,121,2021
2881,HAND PUMP AT TAKHEL,MANIPUR,24,24,6.9,6.9,609,609,2021
1920,KAKCHING,MANIPUR,23,23,6.4,6.4,705,705,2021
1922,LAMKA,MANIPUR,25,25,6.9,6.9,493,493,2021
1923,MOREH,MANIPUR,26,26,6.8,6.8,672,672,2021
1924,PALLEL,MANIPUR,27,27,7.2,7.2,582,582,2021
4323,"BOREWELL AT GOOD SHAPHARD
PARISH IN LADRYMBAI",MEGHALAYA,17,17.1,6.7,6.8,186,202,2021
4324,"BOREWELL AT KHLIEHWAH
SHASEM - A IN KHLIEHRIAT",MEGHALAYA,17.1,18,5,5.5,105,157,2021
4325,"BOREWELL AT KHLIEHWAH
SHASEM - B IN KHLIEHRIAT",MEGHALAYA,17,17.4,5.6,5.9,85,90,2021
4904,"DEEP TUBE WELL AT
DONGKAMON NONGMENSONG,
SHILLONG",MEGHALAYA,19,22,6.5,7.1,87,97,2021
4906,"DEEP TUBE WELL AT LABAN LAST
STOP, SHILLONG",MEGHALAYA,21,22,5.4,5.9,59,63,2021
4905,"DUG WELL AT FOREST COLONY,
POLO, SHILLONG",MEGHALAYA,21,22,6.5,6.7,138,155,2021
1636,"INDUSTRIAL ESTATE, BYRNIHAT
(NARBONG WELL - SPRING)",MEGHALAYA,15,19,6.5,6.6,155,162,2021
3386,JAKREM HOT SPRING AT JAKREM,MEGHALAYA,43,44,9.1,9.3,305,322,2021
1635,"MAWLAI, SHILLONG
(MAWPDANG SPRING)",MEGHALAYA,21,23,5.5,6.5,259,285,2021
3385,"MAWTHADRISHAN WELL AT
MARKASA",MEGHALAYA,17,20.1,6.5,6.8,51,55,2021
1634,"POLICE BAZAR, SHILLONG
(POLICE BAZAAR SPRING)",MEGHALAYA,21,22,5.7,6.6,235,249,2021
1638,"SHANGPUNG (UMSAHEP
SPRING)",MEGHALAYA,14,18,5.5,5.7,118,164,2021
1637,"SOHRA, CHERRAPUNJEE (WAH U
DKHAR - SPRING)",MEGHALAYA,15,20,5.4,5.7,105,115,2021
3758,"BETHEL VENG HAND PUMP,
CHAMPHAI",MIZORAM,23,24,6.5,6.9,316,557,2021
3732,"CHALTLANG HAND PUMP, NEAR
REMI TYRE WORKS",MIZORAM,23,25,5.8,6,426,438,2021
3742,"CHANMARI HAND PUMP,
LAWNGTLAI",MIZORAM,23,23,6.1,6.9,141,194,2021
3745,"CHHOCHHOPA TUIKHUR, SAIHA",MIZORAM,19,20,6.2,7.2,203,249,2021
4124,"ELECTRIC VENG TUIKHUR,
LUNGKEI (SPRING)",MIZORAM,18,25,6.7,6.8,247,447,2021
4128,"HAND PUMP, NEW SAIHA BAZAR",MIZORAM,21,21,7.2,7.2,152,152,2021
3753,"HMAR VENG TUIKHUR, KOLASIB",MIZORAM,25,26,7.2,7.8,535,610,2021
3741,"KHURPUI TUIKHUR, LAWNGTLAI",MIZORAM,17,18,6.7,7.9,239,301,2021
4127,"KHURPUI TUIKHUR, NEW
COLONY, SAIHA (SPRING)",MIZORAM,19,22,5.7,6.3,217,357,2021
3728,"KHURPUI TUIKHUR, S HLIMEN",MIZORAM,25,25,6.4,6.6,233,260,2021
3725,"LUNGLI TUIKHUR, REPUBLIC
VENG",MIZORAM,18,23,6.1,7.1,276,394,2021
2055,"MISSION VENGTHLANG
(SOUTHERN PART)",MIZORAM,18,26,6.1,7.1,327,601,2021
4133,"NGHARPET VENG TUIKHUR,
LUNGSIR, MAMIT (SPRING)",MIZORAM,19,28,6.5,7.2,128,266,2021
4126,"PAWHHAWN TUIKHUR, NR GM
HSS, VENGSANG, CHAMPHAI
(SPRING)",MIZORAM,11,19,5.9,7.8,165,297,2021
3748,"PROJECT VENG HAND
PUMP,SERCHHIP",MIZORAM,20,23,5.5,7.1,84,124,2021
2054,RAMHLUM (NORTHERN PART),MIZORAM,19,25,6.2,6.9,401,536,2021
3726,"RAMHLUN S TUIKHUR, NEAR
COMMUNITY HALL",MIZORAM,19,26,6.2,6.8,422,527,2021
3733,S HLIMEN HAND PUMP,MIZORAM,23,25,6.5,7.1,227,282,2021
3738,"SAP TUIKHUR, SERKAWN
NEARBY",MIZORAM,17,18,6.7,7.3,69,124,2021
3730,SELESIH HAND PUMP,MIZORAM,23,25,6.4,7.4,81,123,2021
3731,TUIKUAL HAND PUMP,MIZORAM,22,22,6.4,6.4,555,555,2021
3727,"TUITHANG VENG, TUIKHUR",MIZORAM,18,22,7,7.5,233,491,2021
4129,"TUIVAMIT TUIKHUR, AOC VENG,
LAWNGTLAI (SPRING)",MIZORAM,19,21,7,7.6,119,159,2021
3737,"VAITUI TUIKHUR,THEIRIAT,
LUNGLEI",MIZORAM,18,21,6.3,7.3,139,453,2021
3739,"ZOBAWK VENG HAND PUMP,
LUNGLEI",MIZORAM,18,21,7,7,287,298,2021
2899,"BOREWELL AT DHANSIRIPAR,
DHANSIRIPAR DIVISION,
DIMAPUR",NAGALAND,26.6,28.5,7,7.5,239,252,2021
2897,"BOREWELL AT KAMDI BAZAR,
PEREN",NAGALAND,17.8,29,6.5,6.5,237,243,2021
2896,"BOREWELL AT KOHIMA VILLAGE
IN KOHIMA",NAGALAND,17.8,22.3,6,6.6,669,788,2021
2905,"BOREWELL AT SIGNAL POINT,
DIMAPUR",NAGALAND,24,32.1,6.4,7.1,232,234,2021
2902,"BOREWELL AT THAHEKHU
VILLAGE, DIMAPUR",NAGALAND,23.7,31.6,7.3,7.8,369,434,2021
2898,"OPENWELL AT DOYAPUR
DHANSIRIPAR DIVISION,
DIMAPUR",NAGALAND,25.3,29,2,5.2,168,184,2021
2901,"OPENWELL AT LUNGWIRAM
VILLAGE, DIMAPUR",NAGALAND,27.3,31.6,6,6.5,186,313,2021
2904,"OPENWELL AT NAGA CEMETERY,
DIMAPUR",NAGALAND,25.2,32.7,6,7,736,920,2021
2903,"OPENWELL AT SIGNAL ANGAMI
VILLAGE, DIMAPUR",NAGALAND,26.8,31.3,6.5,7.5,726,1349,2021
2900,"OPENWELL AT TOULAZOUMA
VILLAGE, DIMAPUR",NAGALAND,25.9,28.7,5.5,6,201,207,2021
3971,ANGUL TOWNSHIP,ODISHA,23,24,7.1,7.2,731,1178,2021
4895,"BADACHINDRI, KORAPUT",ODISHA,19,23,6.5,7.4,242,704,2021
3982,"BADAMANI INDUSTRIAL ESTATE,
JHARSUGUDA",ODISHA,29,29,6.3,7,113,174,2021
1647,"BADAMBARI AREA, CUTTACK",ODISHA,25,26,6.9,6.9,305,456,2021
3988,"BADAPADIA MARKET COMPLEX,
PARADEEP",ODISHA,31,32.8,8.4,8.5,882,1679,2021
4870,"BALDA BLOCK IRON ORE MINES
OF M/S SIRAJUDDIN & CO.
(NEAR TIME OFFICE INSIDE THE
MINE LEASEHOLD AREA)",ODISHA,22,23,6.2,6.5,96,104,2021
3978,"BANARPAL, TALCHER",ODISHA,23,24,7,7.2,946,1202,2021
3987,"BELPAHAR AREA, JHARSUGUDA",ODISHA,27,28,5.2,6.6,238,309,2021
1646,"BIDANASHI - TULASIPUR AREA,
CUTTACK",ODISHA,26,26,6.8,7.1,157,282,2021
3984,"BRAJARAJ NAGAR MINING BELT,
JHARSUGUDA",ODISHA,28,29,5.3,7.1,101,198,2021
3983,"BUDHIPADAR, JHARSUGUDA",ODISHA,28,29,6.5,6.8,180,181,2021
3981,"BURKHAMUNDA, JHARSUGUDA",ODISHA,29,29,7.2,8.3,163,198,2021
1650,"CAPITAL HOSPITAL AREA,
BHUBANESWAR",ODISHA,27,29,5.7,6.2,207,210,2021
3994,"CHAKULIA, BALASORE",ODISHA,25,26,6.6,6.8,359,424,2021
4875,COLLECTOR OFFICE PREMISES,ODISHA,24,25,7.3,7.5,344,375,2021
4873,"DDM OFFICE, KOIRA PREMISES",ODISHA,24,24,6.8,7.2,113,175,2021
4868,"DHANGIDIMUTA VILLAGE (BASTI
SAHI) NEAR CATCH POND OF
MINE RUN-OFF WATER NEAR
BADAPAHAR MINING AREA",ODISHA,25,26,6.6,6.8,229,267,2021
4867,"DHANGIDIMUTA VILLAGE
(KUSUMI GP OFFICE NEAR
BADAMPAHAR MINING AREA",ODISHA,25,26,6.8,6.9,155,183,2021
4864,"DHENKANAL DAILY MARKET
AREA",ODISHA,24,24,6.9,7.1,418,485,2021
4891,"DISTRICT HEAD QUARTER
HOSPITAL CAMPUS",ODISHA,24,26,7.3,7.7,549,810,2021
4865,"DISTRICT HEAD QUARTER
HOSPITAL PREMISES",ODISHA,25,28,7,7.2,285,351,2021
4898,GABRALGUDA,ODISHA,18,22,6.5,6.8,163,276,2021
4899,"GOSALPADA COLONY (WARD
NO. 7), BHAWANIPATNA",ODISHA,17,24,6.9,7.1,705,762,2021
4876,"GOVT. MODEL DEGREE COLLAGE
PREMISES",ODISHA,24,25,6.9,7.6,221,436,2021
4903,"HAZARIBAGICHA PRIMARY
SCHOOL, HAZARIBAGICHA,
KENDAPARA",ODISHA,31,33,7.7,8,661,895,2021
1657,"HOSPITAL - BUS STAND-MAUSHIMA TEMPLE AREA, PURI",ODISHA,27,29,7.4,7.8,999,1089,2021
3986,"IB THERMAL POWER STATION,
JHARSUGUDA",ODISHA,28,29,6,6.5,76,128,2021
4863,"INSIDE GAJMARA UP SCHOOL,
GAJAMARA, DHENKANAL",ODISHA,24,24,6.5,7,214,418,2021
4881,"INSIDE THE PREMISES OF
DISTRICT HEAD QUARTER
HOSPITAL, NAYAGARH",ODISHA,30,30,6,7.4,550,1060,2021
4877,"INSIDE THE PREMISES OF
DISTRICT HEAD QUARTER
HOSPITAL, PARALAKHEMUNDI",ODISHA,17,31,7.1,7.3,408,593,2021
4879,"INSIDE THE PREMISES OF
DISTRICT HEAD QUARTER
HOSPITAL, PHULBANI",ODISHA,29,30,6.5,7.4,397,520,2021
4896,"JAGANNATH TEMPLE, KORAPUT",ODISHA,19,23,7,7.4,205,318,2021
1644,"JAGATPUR INDUSTRIAL AREA,
CUTTACK",ODISHA,27,30,6,6.7,550,564,2021
4869,"JODA WEST MANGANESE MINE
OF M/S TATA STEEL LTD.
(BICHHAKUNDI COLONY), JODA",ODISHA,22,23,5.4,7.1,93,136,2021
3992,"KALIAPANI, SUKINDA",ODISHA,21,22,6.6,7.3,208,291,2021
1652,"KALPNA - LAXMINAGAR AREA,
BHUBANESWAR",ODISHA,27,29,5.7,6.3,330,541,2021
3993,"KAMARDA, SUKINDA",ODISHA,21,22,6.5,7.3,266,286,2021
3974,"KANIHA, TALCHER",ODISHA,23,24,7.3,7.5,222,402,2021
4894,"KASTURI NAGAR, RAYAGADA",ODISHA,18,23,7,7.1,260,308,2021
1649,"KHANDAGIRI AREA,
BHUBANESWAR",ODISHA,28,29,5.6,5.8,270,820,2021
3995,"KUANRPUR, BALASORE",ODISHA,25,26,6.6,7.3,36,287,2021
3979,"KULAD, TALCHER",ODISHA,23,24,7.4,8.1,428,797,2021
1645,"MADHUPATNA- KALYAN NAGAR
AREA, CUTTACK",ODISHA,26,26,6.5,6.7,350,397,2021
3973,"MAHANADI COAL FIELD AREA,
TALCHER",ODISHA,23,23,7.2,7.2,290,290,2021
1653,"MANCHESWAR INDUSTRIAL
AREA, BHUBANESWAR /
CHANDRASHEKHARPUR",ODISHA,27.5,28,5.7,6,207,228,2021
4862,"MARKET COMPLEX, COURT
CHHAK, KHADIA ROAD,
KENDAPARA",ODISHA,31,33,6.9,7.6,720,807,2021
3976,"MERAMUNDALI AREA, TALCHER",ODISHA,22,24,7.6,7.7,866,1269,2021
3989,"MUSADIHA, PARADEEP",ODISHA,31,33.3,8.2,8.2,314,1908,2021
4901,"MV-43, MALKANIGIRI",ODISHA,20,24,6.8,7,446,633,2021
3996,"NAIGOPALPUR, BALASORE",ODISHA,26,27,6.8,7.4,114,1089,2021
3972,"NALCO TOWNSHIP, TALCHER",ODISHA,23,24,7.4,7.7,571,609,2021
3966,"NEAR BADABAZAR, BERHAMPUR",ODISHA,29,31,6.9,7.1,854,908,2021
4883,"NEAR BARGARH GOVT.
HOSPITAL",ODISHA,24,25,7.1,7.5,608,644,2021
4887,"NEAR BOLANGIR MEDICAL
COLLEGE",ODISHA,23,27,7.4,7.5,181,1083,2021
3965,"NEAR BUS STAND, BERHAMPUR",ODISHA,30,31,7.4,7.4,720,1047,2021
4890,"NEAR BUTUPALLI CHHAK,
MAULISINGHA ROAD",ODISHA,25,28,7.3,7.7,922,2135,2021
4884,"NEAR GANAPATI GOVT.
HOSPITAL",ODISHA,24,26,6.8,7,1010,3217,2021
4892,"NEAR GUNDICHA TEMPLE AT
TENTEL GHAT, SONEPUR",ODISHA,24,27,7.4,7.6,526,682,2021
1656,"NEAR JAGANNATH TEMPLE,
PURI",ODISHA,27,29,7.4,7.6,1134,1272,2021
1658,"NEAR KUSHABHADRA, PURI",ODISHA,30,30.3,8,8.4,623,41840,2021
3964,"NEAR MKCG MEDICAL COLLEGE,
BERHAMPUR",ODISHA,30,31,7.7,7.9,527,968,2021
4886,"NEAR NILASAILA NAGAR
(BACKSIDE OF VETERINARY
OFFICE",ODISHA,23,26,7.1,7.3,325,480,2021
4885,"NEAR NUAPADA GOVT.
HOSPITAL",ODISHA,24,27,7.1,7.5,421,549,2021
3970,"NEAR PANTHANIVAS,
SAMBALPUR",ODISHA,24,27,6.3,7.1,257,347,2021
3967,"NEAR RAILWAY STATION STAND,
BERHAMPUR",ODISHA,30,32,7.1,7.2,517,647,2021
3969,"NEAR RAILWAY STATION,
SAMBALPUR",ODISHA,24,29,7,7.4,1407,2473,2021
1655,"NEAR SEA BEACH, PURI",ODISHA,29,29,8,8,1584,1584,2021
4878,"NEAR SOLID WASTE DISPOSAL
SITE OF GAJAPATI MUNICIPALITY
AT RELLY SAHI",ODISHA,16,31,7.1,7.3,450,973,2021
4882,"NEAR SOLID WASTE DISPOSAL
SITE OF NAYAGARH NAC AT
BHALUKHOLA VILLAGE",ODISHA,30,30,6.1,7.8,146,1249,2021
4880,"NEAR SOLID WASTE DISPOSAL
SITE OF PHULBANI
MUNICIPALITY AT DADA PUJA
MOUZA",ODISHA,29,31,6.8,7.4,156,816,2021
4888,NEAR SUDPADA POST OFFICE,ODISHA,24,28,7.1,7.2,1787,2339,2021
4889,"NEAR TOWN GIRLS PRIMARY
SCHOOL AND IN FRONT OF HEAD
POST OFFICE",ODISHA,24,27,7.3,7.6,998,2136,2021
3968,"NEAR VSS MEDICAL COLLEGE,
BURLA, SAMBALPUR",ODISHA,24,30,7,7.5,513,710,2021
1651,"OLD TOWN- SAMANTARAAIPUR
AREA, BHUBANESWAR",ODISHA,28,29,5.8,6.5,405,409,2021
3985,"RAMPUR AREA (WATER TANK),
JHARSUGUDA",ODISHA,28,28,6.6,6.8,138,312,2021
1648,"RANIHAT- MANGALABAGH
AREA, CUTTACK",ODISHA,26,26,7,7,176,220,2021
4871,"ROIDA-II IRON ORE MINES OF
M/S K N RAM & CO., TANTO,
BHADRASAHI, BARBIL",ODISHA,22,23,5.5,5.7,96,98,2021
4866,"SALANDI HOSPITAL PREMISES
NEAR UNAUTHORISED GARBAGE
DISPOSAL SITE BY THE SIDE OF
NH",ODISHA,25,27,7.2,7.3,355,496,2021
3991,"SARUABIL, SUKINDA",ODISHA,22,22,6.9,7.3,214,275,2021
1654,"SECRETARIAT- GOVERNOR
HOUSE- OLDBUS STAND AREA,
BHUBANESWAR",ODISHA,28,29,5.6,6,322,376,2021
4900,"SITABUDIPARA (IRRIGATION
COLONY, WARD NO. 17),
BHAWANIPATNA",ODISHA,17,24,6.9,7.3,702,841,2021
3977,TALCHER THERMAL AREA,ODISHA,23,24,7.2,7.4,729,817,2021
3975,TALCHER TOWN,ODISHA,23,24,7.1,7.2,279,282,2021
4902,"TEKBADI OF NETAJI NAGAR,
MALKANIGIRI",ODISHA,20,23,6.7,6.9,691,1115,2021
4874,"TENSA RESIDENTIAL AREA,
KOIRA",ODISHA,24,25,6.6,7.1,160,485,2021
4872,"THAKURANI IRON ORE MINES OF
M/S KAYPEE ENTERPRISES NEAR
VT CENTRE, BARBIL",ODISHA,22,24,5.5,6.4,109,151,2021
3990,"TISCO, SUKINDA",ODISHA,21,22,7.2,7.2,288,302,2021
4897,TOTAGUDA,ODISHA,18,22,6.4,6.6,333,649,2021
4893,"WITNIN THE PREMISES OF
BURDELLA PULLAMA TEMPLE,
RAYAGADA",ODISHA,17,23,6.8,6.9,705,1876,2021
4632,MADUKARAI,PUDUCHERRY,30,30,7.1,7.6,1190,1759,2021
4633,PANITHITTU,PUDUCHERRY,32,33,6.6,6.9,461,711,2021
4631,THIRUKKANUR,PUDUCHERRY,30,30,7.1,7.7,1076,1784,2021
3884,"WELL AT CHEVALIER SELLANE
GOVERNMENT HIGH
SECONDARY SCHOOL, KALAPET",PUDUCHERRY,29,31,6.8,7.2,1055,1354,2021
3885,"WELL AT DHANDERAR KULAM,
SEDARAPET",PUDUCHERRY,30,31,7.6,7.6,1294,1564,2021
3882,"WELL AT ECHANKADU,
KIRUMAMBAKKAM",PUDUCHERRY,32,33,6.7,7,461,498,2021
1454,"WELL AT KALAPET, PONDI.
UNIVERSITY ADMN. BLOCK",PUDUCHERRY,30,31,6.1,6.1,354,770,2021
1688,WELL AT KATTERIKUPPAM,PUDUCHERRY,31,31,7.4,7.7,778,789,2021
3886,"WELL AT KOTHAPURINATHAM,
THIRUVANDARKOIL",PUDUCHERRY,30,31,7.5,7.7,1200,1301,2021
2009,WELL AT KURUMBAPET,PUDUCHERRY,30,32,6.4,6.8,649,706,2021
2012,"WELL AT MARUTHI SCHOOL,
KARUVADIKUPPAM",PUDUCHERRY,31,31,6.4,7.6,2060,2500,2021
2010,WELL AT METTUPALAYAM,PUDUCHERRY,31,33,6.3,6.5,673,837,2021
1397,"WELL AT MUTHIALPET AREA(I)
RAMAKRISHNA NAGAR/
KRISHNA NAGAR",PUDUCHERRY,30,31,6.1,6.1,836,1294,2021
1453,"WELL AT MUTHIRAPPALAYAM
(PWD)",PUDUCHERRY,31,31,6.6,7.1,692,750,2021
1687,"WELL AT NEHRU STATUE
MISSION ST. - CHETTY KOIL",PUDUCHERRY,29,30,7,7,1686,1970,2021
2446,WELL AT PALLUR,PUDUCHERRY,28,28,5.3,5.3,289,289,2021
2447,WELL AT PANTHAKKAL,PUDUCHERRY,29,29,5,5,83,83,2021
2013,"WELL AT T.R.PATTINAM,
KARAIKAL",PUDUCHERRY,27.4,28.4,8.1,8.4,1926,2030,2021
1398,"WELL AT THENGAITHITTU AREA,
(II)",PUDUCHERRY,31,31.5,6.3,6.4,1769,1867,2021
2011,WELL AT URUVAIYAR,PUDUCHERRY,32,32,7.5,8,1830,1863,2021
2014,"WELL AT VADAMATTAM,
KARAIKAL",PUDUCHERRY,27.8,28.4,8,8.1,1509,1511,2021
3883,WELL NEAR BY LAKE BAHOUR,PUDUCHERRY,32,32,7.3,7.4,336,363,2021
4144,"GROUND WATER SAMPLING
BLOCATION IN VILLAGE MAIN",PUNJAB,25,29,8.1,8.3,566,604,2021
2920,"HAMIRA VILLAGE, PUNJAB",PUNJAB,35,35,7.4,7.4,1041,1041,2021
2921,"HAMIRA VILLAGE, PUNJAB",PUNJAB,35,35,7.5,7.5,510,510,2021
4141,"HANDPUMP INSTRIAL GROWTH
CENTRE, DEFENCE ROAD,
PATHANKOT",PUNJAB,25,29,7.4,7.7,432,472,2021
4143,"HANDPUMP NEAR ASH DYKES
OF NABHA POWER LTD, VILL
NALASH, RAJPURA",PUNJAB,29,29,8,8,1392,1392,2021
4142,"HANDPUMP, VILL DHERIWAL,
DIST PATHANKOT",PUNJAB,24,24,7.3,7.4,450,498,2021
2922,"LEATHER COMPLEX,
JALANDHAR, PUNJAB",PUNJAB,38,38,7.7,7.7,915,915,2021
2923,"LEATHER COMPLEX,
JALANDHAR, PUNJAB",PUNJAB,38,38,7.6,7.6,2015,2015,2021
4145,"SAGAR PARA DRAIN MEETING
WITH GHAGGAR NEAR VILL
SAGAR PARA, PATRAN",PUNJAB,29,29,7.9,7.9,911,911,2021
1707,"BORE WELL IN MODI ALKALIS &
CHEMICALS, MIA, ALWAR,
RAJASTHAN",RAJASTHAN,28,32,7.3,7.7,2100,3090,2021
3002,"BORE WELL M/S R.C. PALACE
HOTEL, BHIWADI, RAJASTHAN",RAJASTHAN,29,32,7.2,8,870,1629,2021
4166,"BORE WELL NEAR MSW SITE/
KANOTA DAM, JAIPUR",RAJASTHAN,27,29,7.7,8.1,2200,3770,2021
4165,"BORE WELL NEAR STP AT
GAJADHARPURA, JAIPUR",RAJASTHAN,27,30,7.4,7.6,1170,1896,2021
3005,"BORE WELL OF M/S KUNDAN
EDIBLE FOOD PRODUCT,
KHUSKHERA, RAJASTHAN",RAJASTHAN,28,29,7.8,8.4,760,1275,2021
3004,"BORE WELL OF M/S MODERN
PUBLIC SCHOOL, BHIWADI,
RAJASTHAN",RAJASTHAN,30,30,7.8,8.2,1310,1809,2021
3003,"BORE WELL OFFICE OF RAJ.
HOUSING BOARD, BHIWADI,
RAJASTHAN",RAJASTHAN,30,30,7.6,7.9,1480,2100,2021
