Station Code,Station Name,STATE,Temperature Min,Temperature Max,pH Min,pH Max,Conductivity (µmhos/cm) Min,Conductivity (µmhos/cm) Max,Year
3242,"BOREWELL NEAR TSDF OF GUJARAT
MARITIME BOARD, ALAN",GUJARAT,29,30,7.1,7.2,1320,1354,2016
3243,"BOREWELL OF GIDC, VARTEJ,
BHAVNAGAR",GUJARAT,29,30,7.6,7.6,2120,2240,2016
3244,"BOREWELL NEAR TSDF OF BHARUCH
ENVIRO INFRASTRUCTUR",GUJARAT,29,29,7.9,7.9,3180,3180,2016
3245,"BOREWELL AT DHANGADHRA NEAR
DHANGADHRA CHEMICALS",GUJARAT,25,30,7.3,7.5,4690,5500,2016
3246,"BOREWELL OF GIDC OFFICE, SHANKAR
TEKRI, UDHYOGNAGA",GUJARAT,28,28,7.6,7.7,1420,2458,2016
3247,"BOREWELL OF SHRI MAHAVIR METAL
CRAFT PVT. LTD., PL",GUJARAT,28,29,7.5,7.9,1855,3628,2016
1555,"AT KALA AMB, H.P",HIMACHAL PRADESH,22,22,7.4,7.6,743,840,2016
1556,"AT PAONTA SAHIB, H.P",HIMACHAL PRADESH,21,21,7.1,7.7,780,910,2016
1558,"AT BADDI, H.P",HIMACHAL PRADESH,17.6,19.5,8,8.6,826,1236,2016
1560,"AT NALAGARH, H.P",HIMACHAL PRADESH,16,18.9,8,8.6,469,1963,2016
1559,"AT BAROTIWALA, H.P",HIMACHAL PRADESH,21.2,21.2,7.9,7.9,748,748,2016
1561,"AT DAMTAL, H.P",HIMACHAL PRADESH,17,17,7.2,7.7,478,716,2016
1562,"AT UNA, H.P",HIMACHAL PRADESH,14,14,7.5,7.8,725,1067,2016
1872,"SHIMLA D/S OF MSW
DUMPING SIOT",HIMACHAL PRADESH,9,20,6.8,8.4,409,686,2016
1873,"DHARAMSHALA KANGRA D/S
OF MSW DUMPING SIOT",HIMACHAL PRADESH,18,18,6.3,7.8,249,312,2016
1874,"SOLAN-D/S OF MSW
DUMPING SIOT-",HIMACHAL PRADESH,,,7.4,8.7,103,679,2016
1877,BADDI INDUSTRIAL AREA,HIMACHAL PRADESH,18,20.2,7.5,8,803,829,2016
1878,"BAROTIWALA INDUSTRIAL
AREA",HIMACHAL PRADESH,18.5,19.8,7.4,8.1,681,1862,2016
1879,NALAGARH INDUSTRIAL AREA,HIMACHAL PRADESH,21,21,7.8,7.8,761,761,2016
1880,KALA AMB INDUSTRIAL AREA,HIMACHAL PRADESH,22,22,7.5,7.7,710,944,2016
1881,"PAONTA SAHIB INDUSTRIAL
AREA",HIMACHAL PRADESH,23,23,7.7,7.8,460,975,2016
1882,"MEHATPUR INDUSTRIAL
AREA",HIMACHAL PRADESH,14,14,7.2,7.7,475,938,2016
1883,UNA INDUSTRIAL AREA,HIMACHAL PRADESH,14,18,7.5,7.5,919,932,2016
2628,HAND PUMP AT SHAMSHI,HIMACHAL PRADESH,11.5,19,6.9,7.5,372,785,2016
2630,"HAND PUMP AT HAMIRPUR
TOWN",HIMACHAL PRADESH,,,7.4,7.8,821,1072,2016
2631,"HAND PUMP AT NADAUN
TOWN",HIMACHAL PRADESH,,,7,7.2,856,1080,2016
2632,"HAND PUMP AT BILASPUR
TOWN",HIMACHAL PRADESH,17,22,7.4,7.8,925,1027,2016
2633,HAND PUMP AT RECONGPEO,HIMACHAL PRADESH,,,6.8,6.8,1032,1032,2016
2634,HAND PUMP AT SHIMLA,HIMACHAL PRADESH,6,7,7.9,8.1,236,347,2016
2636,"HAND PUMP AT KANGRA
TEMPLE/ TOWN",HIMACHAL PRADESH,18,18,7.4,7.4,754,754,2016
2637,"HAND PUMP AT JWALAJI
TEMPLE",HIMACHAL PRADESH,19,20,7.8,7.8,1285,1435,2016
2638,"HAND PUMP AT CHINTPURNI
TEMPLE/ TOWN",HIMACHAL PRADESH,16,20,7.7,8,626,1290,2016
2639,"HAND PUMP AT CHAMUNDA
DEVI TEMPLE/ TOWN",HIMACHAL PRADESH,20,20,7.2,7.7,141,183,2016
2640,"HAND PUMP AT SANSARPUR
TERRACE IA",HIMACHAL PRADESH,17,19,7.5,7.9,376,425,2016
2641,"HAND PUMP AT CHAMBA
TOWN",HIMACHAL PRADESH,16,18,7.4,7.4,708,924,2016
2642,"HAND PUMP AT DALHOUSIE
TOWN",HIMACHAL PRADESH,15,16,7.1,8.3,192,453,2016
2645,HAND PUMP AT NAHAN,HIMACHAL PRADESH,25,25,7.9,8,720,1194,2016
2646,HAND PUMP AT KALA AMB,HIMACHAL PRADESH,26,26,7.4,8,922,1320,2016
2647,HAND PUMP AT TAHLIWAL IA,HIMACHAL PRADESH,14,20,7.5,7.5,775,910,2016
2648,HAND PUMP AT KEYLONG,HIMACHAL PRADESH,18,18,7.9,7.9,447,447,2016
1766,MINE PIT WATER ASSANSOL,WEST BENGAL,29,30,8,8.6,739,847,2016
1767,"DURGAPUR TOWN, NEAR IISCO,
BURDWAN",WEST BENGAL,29,29,7.5,7.5,989,1023,2016
1768,"DURGAPUR TOWN, BURDWAN",WEST BENGAL,26,28,7,7.3,754,790,2016
1769,"INSIDE HINDUSTAN LIVER FACTORY,
HALDIA",WEST BENGAL,32,34,7.6,7.8,1816,1898,2016
1770,NEAR IOC REFINERY HALDIA,WEST BENGAL,32,35,7.2,7.7,2450,2880,2016
1771,"KALYANI INDUSTRIAL AREA, NADIA",WEST BENGAL,28,29,7.4,7.8,996,1084,2016
1772,BARSAT MUNICIPALITY NORTH 24-P,WEST BENGAL,28,29,7,7.2,735,1224,2016
1773,"TANGRA, CALCUTTA",WEST BENGAL,30,32,7.2,7.6,1930,1945,2016
1774,TOPSIA CALCUTTA,WEST BENGAL,28,30,7,7.4,1785,1792,2016
1775,DHAPA CALCUTTA,WEST BENGAL,29,30,7,7.2,1780,1874,2016
1776,GARIA CALCUTTA,WEST BENGAL,28,31,7.2,7.4,1324,1346,2016
1777,BEHALA CALCUTTA,WEST BENGAL,28,29,7.7,8.1,830,849,2016
1778,DOMJUR HOWRAH,WEST BENGAL,31,32,7.3,8.4,683,710,2016
1779,DANKUNI (NEAR COAL COMPLEX),WEST BENGAL,28,28,7.1,7.4,1130,1152,2016
1813,RISHRA,WEST BENGAL,27,28,7.5,7.6,548,807,2016
1931,COSSIPORE - NORTH KOLKATA,WEST BENGAL,29,31,7.1,7.7,2045,2525,2016
1932,CENTRAL KOLKATA,WEST BENGAL,29,30,7.3,7.4,954,1323,2016
1933,"NEAR GALVANISATION UNIT,
HOWRAH",WEST BENGAL,30,31,7.1,7.6,1410,1469,2016
1934,"CENTRAL HOWRAH-RESIDENTAIL
AREA",WEST BENGAL,28,31,7.1,7.5,2,2398,2016
1935,"INSIDE KOLKATA LEATHER
COMPLEX",WEST BENGAL,29,30,7.1,7.6,1470,1482,2016
1936,RESIDENTIAL AREA - SONARPUR,WEST BENGAL,27,30,7.2,7.7,881,897,2016
1937,RAJARHAT - NEW TOWNSHIP,WEST BENGAL,28,30,7.9,8,255,997,2016
1938,BSIRHAT MUNICIPALITY,WEST BENGAL,28,32,6.8,8.4,1125,1786,2016
1939,BARRAKPORE MUNICIPALITY,WEST BENGAL,29,29,7,7.5,410,735,2016
1940,NEAR THE PHOSPHATE COMPANY-RISHRA,WEST BENGAL,26,28,7.1,7.3,554,836,2016
1941,"NEAR FLY ASH DUMPING SITE-KUNTIGHAT, BANDEL",WEST BENGAL,27,28,7.2,7.6,393,395,2016
1942,NEAR EXIDE INDUSTRIES-HALDIA,WEST BENGAL,33,34,7.5,7.6,1319,1380,2016
1943,"INSIDE TATA METALIKS,
KHARAGPUR",WEST BENGAL,31,32,7.1,7.2,370,415,2016
1944,KHARAGPUR INDUSTRIAL AREA,WEST BENGAL,32,33,6.5,7.2,102,138,2016
1945,ENGLISH BAZAR- MALDAH,WEST BENGAL,23,28,7.3,7.3,558,696,2016
2510,GEOKHALI BUNGLOW MIDNAPUR-EAST,WEST BENGAL,28.5,33,7.5,8,1005,1038,2016
2515,"SDO OFFICE, RANAGHAT",WEST BENGAL,28,30,7.5,7.6,587,596,2016
2516,"SDO OFFICE, KRISHNANAGAR",WEST BENGAL,28,29,7.2,7.7,748,754,2016
2526,FULBARI BARRAGE,WEST BENGAL,21,28,6.3,7.7,116,260,2016
2528,"GROUND WATER POINT INSIDE
BURDWAN UNIVERSITY",WEST BENGAL,28,29,7,7.4,371,495,2016
2529,"GROUND WATER POINT NEAR
BURDWAN STATION",WEST BENGAL,28.5,29,6.8,6.9,755,782,2016
2530,HOT SPRING AT BAKRESHWAR,WEST BENGAL,66,68,9.2,9.7,526,613,2016
2533,SURI TOWN NEAR BUS STAND,WEST BENGAL,24.5,29,7.4,7.6,490,709,2016
2535,VISVA BHARATI,WEST BENGAL,25,38,7.7,7.8,461,516,2016
2536,"NALHATI RAILWAY STATION OF
BIRBHUM",WEST BENGAL,24,29,7,7.8,816,915,2016
2537,BOLPUR NEAR RAILWAY STATION,WEST BENGAL,25,29,6.9,7.7,364,579,2016
2538,MOREGRAM CROSSING,WEST BENGAL,24,29,7,7.3,349,354,2016
2540,SATI GHAT AT BANKURA TOWN,WEST BENGAL,24.5,30,7.2,7.4,1815,2008,2016
2542,DWARIKA AT BISHNUPUR TOWN,WEST BENGAL,25,29,6.5,6.7,1021,1074,2016
2543,SDO OFFICE AT BISHNUPUR TOWN,WEST BENGAL,25.5,29,5.7,8,175,193,2016
2545,"GROUND WATER POINT AT
PURULIA RK MISSION",WEST BENGAL,26.5,32.5,6.9,7.1,1352,1932,2016
2546,ULUBERIA COLLEGE AT HOWRAH,WEST BENGAL,28,30,7.3,8,921,964,2016
2547,"AMTOLA ON DIAMOND HARBOUR
ROAD, 24 PARGANAS (S)",WEST BENGAL,28,28,6.9,7.6,929,2012,2016
2548,"HIDCO OFFICE, RAJARHAT",WEST BENGAL,31,32,7.8,8.1,237,369,2016
1748,"HANDPUMP IN VILLAGE
DAMAUDA AT KASHIPUR
NEAR M/S INDIA GLYCOLES
LTD.",UTTARAKHAND,24,27,7.6,7.7,340,360,2016
3440,"GROUND WATER AT SITAR
GANJ INDUSTRIAL AREA- 1",UTTARAKHAND,24,31,7,7.1,430,450,2016
3441,"GROUND WATER AT SITAR
GANJ INDUSTRIAL AREA- 2",UTTARAKHAND,24,30,6.2,6.8,460,480,2016
3442,"GROUND WATER AT
PANTNAGAR INDUSTRIAL
AREA- 1",UTTARAKHAND,24,30,7.2,7.4,250,270,2016
3443,"GROUND WATER AT
PANTNAGAR INDUSTRIAL
AREA- 2",UTTARAKHAND,24,31,7.1,7.3,260,280,2016
3444,"GROUND WATER AT
SHANTIPURI KICHHA- 1",UTTARAKHAND,24,31,7.1,7.3,270,290,2016
3445,"GROUND WATER AT
SHANTIPURI KICHHA- 2",UTTARAKHAND,24,31,7.3,7.4,270,280,2016
3446,"GROUND WATER AT
KASHIPUR MORADABAD
ROAD- 1",UTTARAKHAND,24,32,7.2,7.4,390,430,2016
3447,"GROUND WATER AT
KASHIPUR MORADABAD
ROAD- 2",UTTARAKHAND,24,28,7.6,7.7,310,320,2016
3448,"GROUND WATER AT
KASHIPUR BAJPUR ROAD- 1",UTTARAKHAND,24,29,7.3,7.4,330,360,2016
3449,"GROUND WATER AT
KASHIPUR BAJPUR ROAD- 2",UTTARAKHAND,24,27,7.4,7.6,260,280,2016
3450,"GROUND WATER AT SIDCUL
INDUSTRIAL AREA- 1,
HARIDWAR",UTTARAKHAND,18,18,6.9,7.1,434,434,2016
3451,"GROUND WATER AT SIDCUL
INDUSTRIAL AREA- 2,
HARIDWAR",UTTARAKHAND,20,20,7.4,7.4,960,960,2016
3452,"GROUND WATER AT
BHAGWAN INDUSTRIAL
AREA- 1",UTTARAKHAND,19,19,7,7.5,1930,1930,2016
3453,"GROUND WATER AT
BHAGWAN INDUSTRIAL
AREA- 2",UTTARAKHAND,18,18,7.2,7.3,1104,1104,2016
3454,GROUND WATER AT,UTTARAKHAND,18,18,7.3,7.5,902,902,2016
,ROORKEE INDUSTRIAL AREA-1,,,,,,,,2016
3455,"GROUND WATER AT
ROORKEE INDUSTRIAL AREA-2",UTTARAKHAND,20,20,7.1,7.5,581,581,2016
3456,"GROUND WATER AT SELAQUI
INDUSTRIAL AREA- 1,
DEHRADUN",UTTARAKHAND,15,18,7.2,7.6,169,169,2016
3457,"GROUND WATER AT SELAQUI
INDUSTRIAL AREA- 2,
DEHRADUN",UTTARAKHAND,15,18,7.2,7.3,182,182,2016
1736,"GROUND WATER QUALITY
STATION SARDARNAGAR",UTTAR PRADESH,19,29,6.9,6.9,992,1032,2016
1737,"GROUND WATER QUALITY
STATION CAPTANGANJ",UTTAR PRADESH,22,29,7,7,736,778,2016
1738,"SITE 1, INDUSTRIAL AREA
NEAR M/S WOODWARM
CHEMICAL LTD., UNNAO",UTTAR PRADESH,,,7.6,7.6,783,783,2016
1739,"SITE 2, INDUSTRIAL AREA
NEAR M/S AMIN SONS,
UNNAO",UTTAR PRADESH,,,6.8,6.8,1943,1943,2016
1740,"AT ROADWAYS BUS
STATION, UNNAO",UTTAR PRADESH,,,7.4,7.4,2070,2070,2016
1741,"MAGAWARA INDUSTRIAL
AREA NEAR M/S JAMJAM
TANNERS, UNNAO",UTTAR PRADESH,,,7.7,7.7,766,766,2016
1742,"CHINHAT INDUSTRIAL AREA
IN LUCKNOW NEAR M/S
INDIA PESTICIDES LUCKNOW",UTTAR PRADESH,30,30,7.7,7.7,673,673,2016
1743,"AISHBAGH INDUSTRIAL AREA
AT LUCKNOW NEAR M/S
EVEREADY INDUSTRIES LTD.
LUCKNOW",UTTAR PRADESH,30,30,7.6,7.6,1758,1758,2016
1744,"JAJMAU INDUSTRIAL AREA
NO. 6 KANPUR",UTTAR PRADESH,20,20,7.3,7.3,2554,2554,2016
1745,"PANKI INDUSTRIAL AREA
NEAR INDUSTRY OF
AMMONIA FERTIZER
KANPUR",UTTAR PRADESH,20,20,7.1,7.1,1428,1428,2016
1746,"NAGAR PALIKA TUBE WELL,
SULTANPUR",UTTAR PRADESH,20,22,7.6,7.7,811,811,2016
1747,"INDIA MARKA HAND PUMP
IN SAROWNI BLOCK AT
RAIBAREILLY",UTTAR PRADESH,18,22,7.8,7.8,852,859,2016
1749,TUBE WELL AT MEERUT CITY,UTTAR PRADESH,20,20,7.3,7.3,680,680,2016
1750,TUBE WELL AT BAGPAT CITY,UTTAR PRADESH,20,20,7.2,7.2,610,610,2016
1754,"HAPUR ROAD INDUSTRIAL
AREA GHAZIABAD",UTTAR PRADESH,21,21,7,7,769,769,2016
1755,"PILKHUA INDUSTRIAL AREA
GHAZIABAD",UTTAR PRADESH,21,21,7.4,7.4,1318,1318,2016
1756,"GOPIGANJ INDUSTRIAL AREA
BHADOHI, VARANASI",UTTAR PRADESH,27,27,7.5,7.5,452,452,2016
1757,MIRZAPUR INDUSTRIAL AREA,UTTAR PRADESH,24.1,24.3,7.3,7.3,814,970,2016
1758,"GROUND AROUND STP
DINAPUR, VARANASI",UTTAR PRADESH,26.5,26.5,7.5,7.5,508,508,2016
1759,"IFFCO, PHOOLPUR,
ALLAHABAD",UTTAR PRADESH,24.3,24.6,7.3,7.7,743,785,2016
1760,"M/S KANORIA CHEMICAL
SONBHADRA",UTTAR PRADESH,24.4,24.6,7.1,7.2,1190,1284,2016
1761,"TUBE WELL IN SINGRAULI
INDUSTRIAL AREA",UTTAR PRADESH,24.2,24.3,7.2,7.2,1192,1238,2016
2467,"CHANDPUR INDUSTRIAL
AREA, LAHARTARA,
VARANASI",UTTAR PRADESH,26.5,26.5,7.5,7.5,520,520,2016
2468,"BHADOHI INDUSTRIAL AREA,
DEVELOPMENT AUTHORITY,
SANT RAVIDAS NAGAR",UTTAR PRADESH,27.5,27.5,7.5,7.5,485,485,2016
2469,"AT INDUSTRIAL AREA. NAINI,
ALLAHABAD",UTTAR PRADESH,24.3,24.5,7.2,7.4,1256,1264,2016
2470,"AT INDUSTRIAL AREA,
FATEHPUR",UTTAR PRADESH,24.4,24.6,7.2,7.3,1475,1604,2016
2471,"GORAKHPUR INDUSTRIAL
DEVELOPMENT AUTHORITY
AREA (GIDA), GORAKHPUR",UTTAR PRADESH,20,28,7.9,8,492,512,2016
2472,"VILLAGE DAURALA, MEERUT",UTTAR PRADESH,19,19,7.2,7.2,710,710,2016
2473,"KHEKRA, BAGHPAT",UTTAR PRADESH,20,20,7.6,7.6,690,690,2016
2474,"UNCHAHAAR (NEAR
THERMAL POWER PLANT)",UTTAR PRADESH,18,20,7.8,7.8,756,761,2016
2475,"INDUSTRIAL AREA,
SULTANPUR ROAD",UTTAR PRADESH,19,22,8.1,8.1,753,781,2016
2478,"DEVA ROAD, INDUSTRIAL
AREA, CHAINHAT, LKO NEAR
UPTRON POLICE CHOWKI,
LUCKNOW",UTTAR PRADESH,30.5,30.5,7.6,7.6,630.5,630.5,2016
2479,"NEAR M/S KUMAR INTER
NATIONAL LAKDI FAZALPUR,
DELHI ROAD, MORADABAD",UTTAR PRADESH,24.5,24.5,7.2,7.2,240,240,2016
2481,"NEAR PEER BEGRAJ
INDSTRIAL AREA,
MUZAFFARNAGAR",UTTAR PRADESH,20,20,7.2,7.2,610,610,2016
15,WELL AT KUYYURA,TELANGANA,29,29,8.1,8.5,228,916,2016
16,WELL AT TADAVAI,TELANGANA,24,25,7.3,7.9,280,363,2016
27,WELL AT PEDDAVOORA,TELANGANA,26,32,7.5,8.5,1153,2776,2016
1515,"B/W. - NAGARAM(V),
PALVONCHA, KHAMMAM
DIST.",TELANGANA,19,26,7.9,7.9,1643,2219,2016
1525,"B/W - IDA , NEAR CHAITANYA
CHLORIDES , PASHAMAYLAM
, MEDAK DIST.",TELANGANA,27,27,8,8,2360,2360,2016
1791,"B/W. - EAST OF SAICHERUVU
, PAIDIPALLY (V), WARANGAL
DIST",TELANGANA,30,30,7.6,8,828,990,2016
1792,"B/W -NEAR CKM COLLEGE ,
ENUMAMULA (V) ,
WARANGAL DIST.",TELANGANA,29,34,8.1,9,1020,2346,2016
1793,"O/W - BHOOMAIAH NEAR
ASHPONDS OF NTPC ,
KUNDANPALLY (V) ,
RAMAGUNDAM ,
KARIMNAGAR",TELANGANA,26,26,8,8.2,1456,1547,2016
1794,"B/W - MANAKONDUR (V) ,
KARIMNAGAR DIST.",TELANGANA,29,29,7.8,7.9,890,922,2016
1795,"B/W. - PANCHAYAT OFFICE , ,
BOLLARAM (V) MEDAK DIST.",TELANGANA,32,32,8.3,8.3,1710,1710,2016
1810,"B/W - SRI RAMNAGAR
COLONY, SAKKAR NAGAR,
BODHAN, NIZAMABAD DIST.",TELANGANA,26,28,7.9,8,2050,2219,2016
1811,"B/W. - PRIMARY SCHOOL -RUDRAVELLI (V) , BIBINAGAR
(M), NALGONDA DIST.",TELANGANA,22,24,8,8.6,2035,2079,2016
3088,"B/W AT J.NARASIMHA RAO’S
HOUSE, 14NOS. AREA,
RAMAVARAM, NEAR MWS
DUMPSITE, KOTHAGUDEM,
KHAMMAM",TELANGANA,18,20,7.8,8,1556,1634,2016
3094,"B/W AT AKBARNAGAR,
RAMAGUNDAM,
KARIMNAGAR",TELANGANA,26,26,8,8.2,894,903,2016
1405,"WELL AT UDAIPUR
(TUBEWELL), TRIPURA",TRIPURA,26,28,7,8.2,116,185,2016
1406,"WELL AROUND UDAIPUR
(TUBEWELL), TRIPURA",TRIPURA,26,28,6.7,7.8,208,352,2016
1730,"KUNJBAN, AGARTALA,
TRIPURA",TRIPURA,26,28,6.1,6.9,161,271,2016
1731,"LANKAMURA, TRIPURA",TRIPURA,26,28.5,6.2,7.1,93,117,2016
1732,"A.D.NAGAR, AGARTALA,
TRIPURA",TRIPURA,26,28,6.4,7,92,139,2016
1733,"SHIBNAGAR, AGARTALA,
TRIPURA",TRIPURA,26,28.5,6.2,7,131,174,2016
1734,"GANDHIGRAM, AGARTALA,
TRIPURA",TRIPURA,26,28.5,6.8,7.5,132,199,2016
3423,"TUBE WELL AT HAPANIA,
WEST TRIPURA",TRIPURA,26,28,5.2,5.9,91,113,2016
3424,"TUBE WELL AT NAGICHERRA,
WEST TRIPURA",TRIPURA,26,27.5,5,5.8,81,113,2016
3425,"TUBE WELL AT BODHJUNG
NAGAR, WEST TRIPURA",TRIPURA,26,27.5,5.1,6.1,96,148,2016
3426,"TUBE WELL AT B.C.MANU,
SOUTH TRIPURA",TRIPURA,26,27,5.2,6.9,61,84,2016
3427,"TUBE WELL AT SHANTIR
BAZAR, SOUTH TRIPURA",TRIPURA,26,28,6.1,6.8,82,114,2016
3428,"TUBE WELL AT BAGAFA,
SOUTH TRIPURA",TRIPURA,26,27,5.4,6.4,62,88,2016
3429,"TUBE WELL AT 82 MILE,
DHALAI",TRIPURA,26,27.5,5.4,6.2,141,253,2016
3430,"TUBE WELL AT
JAWAHANAGAR, DHALAI",TRIPURA,26,27,5.7,6.9,69,88,2016
3431,"TUBE WELL AT KULAI,
DHALAI",TRIPURA,26,27.5,5.2,6,82,98,2016
3432,"TUBE WELL AT CHURAIBARI
(INTERSTATE BOUNDRY),
NORTH TRIPURA",TRIPURA,26,27,6.1,6.8,92,114,2016
3433,"TUBE WELL AT KAMESWAR,
INDUSTRIAL ESTATE AREA,
NORTH TRIPURA",TRIPURA,26,27.5,6.9,7.8,172,299,2016
3434,"TUBE WELL AT KUMARGHAT,
INDUSTRIAL ESTATE AREA,
NORTH TRIPURA",TRIPURA,26,27,5.2,5.9,188,269,2016
3435,"TUBE WELL AT GOUR
NAGAR, NORTH TRIPURA",TRIPURA,26,27.5,7.5,8,244,359,2016
3436,"TUBE WELL AT
KAILASHAHAR, NORTH
TRIPURA",TRIPURA,26,27,6.1,6.8,231,359,2016
32,WELL AT MUSIRI,TAMIL NADU,31,31,7.25,7.25,1869,1869,2016
1449,"COLLECTOR WELL AT
THIRUPUVANAM FOR
MADURAI WAT. SUPPLY
SCHEME",TAMIL NADU,38,38,6.8,6.8,1390,1390,2016
1415,"WELL OF LOOMJI,
CHAUDHARY, NEAR
NAYAGAON, PALI, (U/S 1 KM.
FROM PALI TOWN)",RAJASTHAN,24,25,8.1,8.5,3700,10300,2016
1416,"WELL OF BHOPAL SINGH, 24
KM. FROM PALI TOWN",RAJASTHAN,23,26,8.6,8.7,5300,24000,2016
1706,"RIICO PUMP HOUSE NEAR
MONTO MOTORS, MIA,
ALWAR",RAJASTHAN,27,28,7.7,7.9,1070,1130,2016
1707,"BORE WELL IN MODI ALKALIS
& CHEMICALS, MIA, ALWAR",RAJASTHAN,29,30,7.8,8,1250,1460,2016
1708,"WELL KOTHI IN VILLAGE
BAGAR RAJPUT, ALWAR",RAJASTHAN,28,29,7.4,7.8,1290,1410,2016
1709,"WELL AT VILLAGE SANTHLA
VERY NEAR BHIWADI
INDUSTRIAL AREA, BHIWADI",RAJASTHAN,27,28,7.4,7.8,2300,2400,2016
1710,"WELL AT VILLAGE ALUPUR,
VERY NEAR BHIWADI
INDUSTRIAL AREA, BHIWADI",RAJASTHAN,27,28,7.5,7.7,1400,1550,2016
1711,"WELL AT VILLAGE
HARCHANDPUR, VERY NEAR,
BHIWADI TO BHIWADI
INDUSTRIAL AREA, BHIWADI",RAJASTHAN,27,27,7.2,8.2,1160,5300,2016
1712,"WELL AT VILLAGE BHIWADI ,
VERY NEAR, BHIWADI TO
BHIWADI INDUSTRIAL AREA,
BHIWADI",RAJASTHAN,27,28,7.4,7.8,1770,2400,2016
1713,"WELL AT VILLAGE GATTAL,
NEAR, BHIWADI TO BHIWADI
INDUSTRIAL AREA, BHIWADI",RAJASTHAN,27,28,7.2,7.8,1350,1670,2016
1715,"HAND PUMP NEAR
SECONDARY SCHOOL ABOUT
300MT. FROM KANSUA
NALLAH KOTA",RAJASTHAN,27,28,7.8,8.3,1270,1320,2016
1720,"CHAUDHARY KA WELL
VILLAGE PANIALA,
KOTAPUTALI NEAR
ASSOCIATED ALCOHOL
BREVERIES LTD JAIPUR",RAJASTHAN,27,28,7.8,8.2,1530,2500,2016
1721,"PHED WELL NEAR RAILWAY
LINE JHOTAWARA, JAIPUR",RAJASTHAN,27,29,7.6,7.9,650,2000,2016
1723,"HAND PUMP OF VIDHANI
VILLAGE GONER ROAD
JAIPUR",RAJASTHAN,25,29,7.5,8,4000,4400,2016
1724,"WELL OF GOOJARON KI
TALAI, MOHANA ROAD
SANGANER JAIPUR",RAJASTHAN,27,29,8.1,8.2,350,1900,2016
1725,"PUBLIC HAND PUMP BEFORE
SANGANER PULIA",RAJASTHAN,28,30,6.9,7.8,1800,2300,2016
2015,"PABUPURA ROAD NEAR CIVIL
AIR PORT, JODHPUR
(MANGILAL RATHOR)",RAJASTHAN,27,36.2,7.1,7.4,3600,5200,2016
2016,"VILLAGE VINAYAKIA,
JODHPUR (HIRALAL
KUMHAR)",RAJASTHAN,26.4,40.2,7,7.3,2000,2700,2016
2017,"VILLAGE VINAYAKIA,
JODHPUR (BADRI KUMHAR)",RAJASTHAN,27.6,38.4,7.3,7.5,2500,2900,2016
2018,"VILLAGE VINAYAKIA,
JODHPUR (HUKUM SINGH
RATHORE)",RAJASTHAN,27,40.7,7.4,8.1,6400,8000,2016
2019,"NEAR UIT BRIDGE, UDAIPUR",RAJASTHAN,24,28,7.4,7.7,760,1280,2016
2020,"NEW FATEHPURA, 200
FT.FROM PANCHWATI
NALLAH, UDAIPUR",RAJASTHAN,24,28,7.1,7.5,1590,1670,2016
2021,"NEAR ARVIND GENERAL
STORE, ALOO FACTORY,
KACCHI BASTI, SARDARPURA,
UDAIPUR",RAJASTHAN,24,28,7.2,7.7,1260,1340,2016
2022,"NEAR RANA PRATAP NAGAR,
RAILWAY STATION, UDAIPUR",RAJASTHAN,24,28,7.1,7.1,1780,1900,2016
2023,"HOTEL ORIENT PLACE,
SUBHAS NAGAR, UDAIPUR",RAJASTHAN,24,26,7.1,7.2,1190,1400,2016
2024,"IN SIDE SHIV TEMPLE NEAR
AIR FORCE STATION AMER
ROAD, JAIPUR",RAJASTHAN,28,28,7.1,8.3,630,2000,2016
2025,"NEAR SHREE
KALYANESHWAR MAHADEV
TEMPLE, JAI SINGH PURA
KHURD, JAIPUR.",RAJASTHAN,27,27,7.2,8.1,830,2200,2016
2026,"NEAR FOJI NAGAR, KACCHI
BASTI, AMBABARI, JAIPUR.",RAJASTHAN,27,28,7.9,8.2,390,740,2016
2027,"NEAR ABN CENTRAL
ACADEMY, SUSILPURA,
SODALA, JAIPUR.",RAJASTHAN,28,28,7.8,7.8,1630,1630,2016
2028,"NEAR SAMSHAN
VISHWAKARMA NAGAR,",RAJASTHAN,26,30,7.9,8.1,1220,1390,2016
,"MAHARANIFARM, JAIPUR",,,,,,,,2016
2029,"NEAR GANDHI BHWAN,
AJMER",RAJASTHAN,26,28,7.5,8.3,1240,1340,2016
2030,"OPPOSITE PRIVATE BUS
STAND, AJMER",RAJASTHAN,26,28,7.4,8.4,1800,3600,2016
2031,"NEAR 9 NO. PETROL PUMP,
NEAR ADARSH NAGAR GATE,
AJMER",RAJASTHAN,25,28,7.6,8.4,1360,1440,2016
2032,"NEAR KHANPURA TALAB,
AJMER",RAJASTHAN,26,28,8.1,8.4,350,380,2016
2957,"WELL/ HAND PUMPS IN THE
RIICO INDUSTRIAL AREA,
BANSWARA",RAJASTHAN,26,26,7.5,7.5,630,630,2016
2960,"WELL INFRONT OF
SINGHANA POLICE STATION,
SINGHANA, JHUNJHUNU",RAJASTHAN,26,30,7.4,8.3,3800,3900,2016
2961,"WELL OF SH MNAGAL
CHAND MEENA, MANPUR
MACHERI, JAIPUR",RAJASTHAN,26,27,8.2,9,720,3800,2016
2962,"WELL OF SH MOOL CHAND
RAIGER, MANPUR MACHERI,
JAIPUR",RAJASTHAN,26,26,7.3,7.9,780,2400,2016
